id	category	name	code	direction	startTime	startDay	startMonth	startYear	startSorx	endTime	endDay	endMonth	endYear	endSorx	duration
0	MSN	X	0	SE	1155	6	6	2008	X	1355	6	6	2008	X	200
0	MSN	X	0	S	815	13	6	2008	X	15	14	6	2008	X	1600
0	MSN	X	0	SW	1915	17	6	2008	X	45	18	6	2008	X	530
200802	TST	FENGSHEN	1	X	740	23	6	2008	X	1640	24	6	2008	X	3300
200802	TST	FENGSHEN	3	X	1640	24	6	2008	X	2245	24	6	2008	X	605
200802	TST	FENGSHEN	8	NE	2245	24	6	2008	X	45	25	6	2008	X	200
200802	TST	FENGSHEN	8	NW	45	25	6	2008	X	545	25	6	2008	X	500
200802	TST	FENGSHEN	8	SW	545	25	6	2008	X	1115	25	6	2008	X	530
200802	TST	FENGSHEN	3	X	1115	25	6	2008	X	2215	25	6	2008	X	1100
0	MSN	X	0	SW	145	30	7	2008	X	1015	30	7	2008	X	830
200803	STS	KAMMURI	1	X	1015	4	8	2008	X	1915	5	8	2008	X	3300
200803	STS	KAMMURI	3	X	1915	5	8	2008	X	540	6	8	2008	X	1025
200803	STS	KAMMURI	8	NE	540	6	8	2008	X	840	6	8	2008	X	300
200803	STS	KAMMURI	8	SE	840	6	8	2008	X	1715	6	8	2008	X	835
200803	STS	KAMMURI	3	X	1715	6	8	2008	X	415	7	8	2008	X	1100
200803	STS	KAMMURI	1	X	415	7	8	2008	X	715	7	8	2008	X	300
200804	T	NURI	1	X	1815	20	8	2008	X	2040	21	8	2008	X	2625
200804	T	NURI	3	X	2040	21	8	2008	X	740	22	8	2008	X	1100
200804	T	NURI	8	NW	740	22	8	2008	X	1340	22	8	2008	X	600
200804	T	NURI	9	X	1340	22	8	2008	X	40	23	8	2008	X	1100
200804	T	NURI	8	SW	40	23	8	2008	X	240	23	8	2008	X	200
200804	T	NURI	3	X	240	23	8	2008	X	940	23	8	2008	X	700
200804	T	NURI	1	X	940	23	8	2008	X	1115	23	8	2008	X	135
200805	TST	HAGUPIT	1	X	1840	22	9	2008	X	1025	23	9	2008	X	1545
200805	TST	HAGUPIT	3	X	1025	23	9	2008	X	1800	23	9	2008	X	735
200805	TST	HAGUPIT	8	NE	1800	23	9	2008	X	40	24	9	2008	X	640
200805	TST	HAGUPIT	8	SE	40	24	9	2008	X	630	24	9	2008	X	550
200805	TST	HAGUPIT	3	X	630	24	9	2008	X	1250	24	9	2008	X	620
0	MSN	X	0	E	2100	24	9	2008	X	615	25	9	2008	X	915
200806	TS	HIGOS	1	X	1930	2	10	2008	X	2230	4	10	2008	X	5100
0	MSN	X	0	S	1745	5	10	2008	X	2340	5	10	2008	X	555
0	MSN	X	0	E	945	12	10	2008	X	1200	12	10	2008	X	215
0	MSN	X	0	N	110	9	11	2008	X	1150	9	11	2008	X	1040
0	MSN	X	0	N	445	27	11	2008	X	1030	27	11	2008	X	545
0	MSN	X	0	N	1440	27	11	2008	X	630	28	11	2008	X	1550
0	MSN	X	0	N	215	5	12	2008	X	1030	5	12	2008	X	815
0	MSN	X	0	E	445	26	12	2008	X	1345	26	12	2008	X	900
0	MSN	X	0	N	445	9	1	2009	X	1245	9	1	2009	X	800
0	MSN	X	0	N	145	10	1	2009	X	745	10	1	2009	X	600
0	MSN	X	0	E	445	12	3	2009	X	845	12	3	2009	X	400
0	MSN	X	0	E	1145	12	3	2009	X	1445	12	3	2009	X	300
0	MSN	X	0	N	1545	13	3	2009	X	915	14	3	2009	X	1730
0	MSN	X	0	E	2245	26	3	2009	X	445	27	3	2009	X	600
0	MSN	X	0	E	2315	1	4	2009	X	800	3	4	2009	X	3245
0	MSN	X	0	E	445	18	4	2009	X	1130	18	4	2009	X	645
0	MSN	X	0	E	845	23	4	2009	X	1145	23	4	2009	X	300
0	MSN	X	0	E	915	28	4	2009	X	1145	28	4	2009	X	230
0	MSN	X	0	E	630	23	5	2009	X	1945	23	5	2009	X	1315
0	MSN	X	0	E	630	24	5	2009	X	1530	24	5	2009	X	900
0	MSN	X	0	E	1715	27	5	2009	X	845	28	5	2009	X	1530
200901	STS	LINFA	1	X	1040	20	6	2009	X	545	21	6	2009	X	1905
200902	TS	NANGKA	1	X	715	26	6	2009	X	1540	26	6	2009	X	825
200902	TS	NANGKA	3	X	1540	26	6	2009	X	525	27	6	2009	X	1345
0	MSN	X	0	SW	1140	27	6	2009	X	1800	27	6	2009	X	620
200903	TS	SOUDELOR	1	X	1645	10	7	2009	X	1325	11	7	2009	X	2040
200903	TS	SOUDELOR	3	X	1325	11	7	2009	X	2115	11	7	2009	X	750
200903	TS	SOUDELOR	1	X	2115	11	7	2009	X	520	12	7	2009	X	805
200904	T	MOLAVE	1	X	2215	17	7	2009	X	1415	18	7	2009	X	1600
200904	T	MOLAVE	3	X	1415	18	7	2009	X	2330	18	7	2009	X	915
200904	T	MOLAVE	8	NW	2330	18	7	2009	X	130	19	7	2009	X	200
200904	T	MOLAVE	9	X	130	19	7	2009	X	440	19	7	2009	X	310
200904	T	MOLAVE	8	SW	440	19	7	2009	X	640	19	7	2009	X	200
200904	T	MOLAVE	3	X	640	19	7	2009	X	1040	19	7	2009	X	400
200904	T	MOLAVE	1	X	1040	19	7	2009	X	1315	19	7	2009	X	235
200905	STS	GONI	1	X	1515	3	8	2009	X	1115	4	8	2009	X	2000
200905	STS	GONI	3	X	1115	4	8	2009	X	2140	4	8	2009	X	1025
200905	STS	GONI	8	SE	2140	4	8	2009	X	340	5	8	2009	X	600
200905	STS	GONI	3	X	340	5	8	2009	X	540	5	8	2009	X	200
200905	STS	GONI	1	X	540	5	8	2009	X	1600	5	8	2009	X	1020
200906	TS	MUJIGAE	1	X	435	10	9	2009	X	1435	10	9	2009	X	1000
200906	TS	MUJIGAE	3	X	1435	10	9	2009	X	335	11	9	2009	X	1300
200906	TS	MUJIGAE	1	X	335	11	9	2009	X	625	11	9	2009	X	250
200907	T	KOPPU	1	X	2035	13	9	2009	X	1115	14	9	2009	X	1440
200907	T	KOPPU	3	X	1115	14	9	2009	X	1755	14	9	2009	X	640
200907	T	KOPPU	8	NE	1755	14	9	2009	X	0035	15	9	2009	X	640
200907	T	KOPPU	8	SE	0035	15	9	2009	X	1015	15	9	2009	X	940
200907	T	KOPPU	3	X	1015	15	9	2009	X	1335	15	9	2009	X	320
200907	T	KOPPU	1	X	1335	15	9	2009	X	1540	15	9	2009	X	205
200908	T	KETSANA	1	X	2215	27	9	2009	X	1915	28	9	2009	X	2100
0	MSN	X	0	NE	1130	29	9	2009	X	2115	29	9	2009	X	945
0	MSN	X	0	E	250	11	10	2009	X	1610	12	10	2009	X	3720
0	MSN	X	0	N	610	2	11	2009	X	1145	2	11	2009	X	535
0	MSN	X	0	N	1720	2	11	2009	X	840	3	11	2009	X	1520
0	MSN	X	0	E	2130	11	11	2009	X	715	12	11	2009	X	945
0	MSN	X	0	N	2400	12	11	2009	X	935	13	11	2009	X	935
0	MSN	X	0	N	1230	13	11	2009	X	1615	13	11	2009	X	345
0	MSN	X	0	E	1945	15	11	2009	X	145	16	11	2009	X	600
0	MSN	X	0	N	1910	16	11	2009	X	445	18	11	2009	X	3335
0	MSN	X	0	N	1230	20	11	2009	X	945	21	11	2009	X	2115
0	MSN	X	0	NE	530	7	12	2009	X	730	7	12	2009	X	200
0	MSN	X	0	E	15	8	12	2009	X	735	8	12	2009	X	720
0	MSN	X	0	N	1500	27	12	2009	X	2145	27	12	2009	X	645
0	MSN	X	0	E	745	31	12	2009	X	1130	31	12	2009	X	345
0	MSN	X	0	E	845	5	1	2010	X	745	6	1	2010	X	2300
0	MSN	X	0	N	610	12	1	2010	X	1130	12	1	2010	X	520
0	MSN	X	0	E	2200	13	2	2010	X	445	14	2	2010	X	645
0	MSN	X	0	N	215	9	3	2010	X	945	10	3	2010	X	3130
0	MSN	X	0	N	345	25	3	2010	X	1245	25	3	2010	X	900
0	MSN	X	0	E	940	30	3	2010	X	1645	30	3	2010	X	705
0	MSN	X	0	E	50	14	4	2010	X	1445	14	4	2010	X	1355
0	MSN	X	0	E	745	2	6	2010	X	1630	2	6	2010	X	845
201001	T	CONSON	1	X	1920	15	7	2010	X	2115	16	7	2010	X	2555
201002	T	CHANTHU	1	X	1215	20	7	2010	X	1640	21	7	2010	X	2825
201002	T	CHANTHU	3	X	1640	21	7	2010	X	1140	22	7	2010	X	1900
201002	T	CHANTHU	1	X	1140	22	7	2010	X	1440	22	7	2010	X	300
201003	STS	LIONROCK	1	X	1035	29	8	2010	X	1910	30	8	2010	X	3235
201003	STS	LIONROCK	1	X	2040	2	9	2010	X	1640	3	9	2010	X	2000
0	MSN	X	0	S	15	4	9	2010	X	745	4	9	2010	X	730
201004	ST	FANAPI	1	X	1635	19	9	2010	X	1605	20	9	2010	X	2330
201004	ST	FANAPI	3	X	1605	20	9	2010	X	735	21	9	2010	X	1530
0	MSN	X	0	E	1410	10	10	2010	X	630	11	10	2010	X	1620
201005	SuperT	MEGI	1	X	1635	20	10	2010	X	540	21	10	2010	X	1305
201005	SuperT	MEGI	3	X	540	21	10	2010	X	1805	22	10	2010	X	3625
201005	SuperT	MEGI	1	X	1805	22	10	2010	X	2040	22	10	2010	X	235
0	MSN	X	0	N	745	28	10	2010	X	1000	28	10	2010	X	215
0	MSN	X	0	E	2015	12	11	2010	X	600	13	11	2010	X	945
0	MSN	X	0	N	945	7	12	2010	X	1615	7	12	2010	X	630
0	MSN	X	0	E	2200	14	12	2010	X	930	17	12	2010	X	5930
0	MSN	X	0	N	2350	25	12	2010	X	1130	26	12	2010	X	1140
0	MSN	X	0	E	5	2	1	2011	X	950	2	1	2011	X	945
0	MSN	X	0	N	730	15	1	2011	X	445	16	1	2011	X	2115
0	MSN	X	0	N	915	21	1	2011	X	1130	21	1	2011	X	215
0	MSN	X	0	N	305	29	1	2011	X	1145	29	1	2011	X	840
0	MSN	X	0	E	605	15	2	2011	X	1245	15	2	2011	X	640
0	MSN	X	0	N	1915	15	3	2011	X	30	16	3	2011	X	515
0	MSN	X	0	E	2345	17	3	2011	X	745	18	3	2011	X	800
201101	TS	SARIKA	1	X	940	10	6	2011	X	715	11	6	2011	X	2135
201102	TS	HAIMA	1	X	2135	20	6	2011	X	545	22	6	2011	X	3210
201102	TS	HAIMA	3	X	545	22	6	2011	X	1025	23	6	2011	X	2840
201102	TS	HAIMA	1	X	1025	23	6	2011	X	2045	23	6	2011	X	1020
201103	STS	NOCK-TEN	1	X	840	28	7	2011	X	1845	28	7	2011	X	1005
201103	STS	NOCK-TEN	3	X	1845	28	7	2011	X	1410	29	7	2011	X	1925
201103	STS	NOCK-TEN	1	X	1410	29	7	2011	X	1640	29	7	2011	X	0230
0	MSN	X	0	NE	230	25	9	2011	X	950	25	9	2011	X	0720
0	MSN	X	0	NE	1855	25	9	2011	X	630	26	9	2011	X	1135
201104	T	NESAT	1	X	2240	27	9	2011	X	1720	28	9	2011	X	1840
201104	T	NESAT	3	X	1720	28	9	2011	X	440	29	9	2011	X	1120
201104	T	NESAT	8	SE	440	29	9	2011	X	1610	29	9	2011	X	1130
201104	T	NESAT	3	X	1610	29	9	2011	X	020	30	9	2011	X	0810
201104	T	NESAT	1	X	020	30	9	2011	X	625	30	9	2011	X	0605
0	MSN	X	0	E	535	1	10	2011	X	1215	1	10	2011	X	0640
0	MSN	X	0	E	1800	1	10	2011	X	230	2	10	2011	X	0830
201105	ST	NALGAE	1	X	1040	2	10	2011	X	640	3	10	2011	X	2000
201105	ST	NALGAE	3	X	640	3	10	2011	X	1910	3	10	2011	X	1230
0	MSN	X	0	NE	1910	3	10	2011	X	1615	4	10	2011	X	2105
0	MSN	X	0	NE	2300	4	10	2011	X	730	5	10	2011	X	0830
0	MSN	X	0	E	1930	10	10	2011	X	1410	12	10	2011	X	4240
0	MSN	X	0	E	2300	6	11	2011	X	730	7	11	2011	X	0830
0	MSN	X	0	N	1730	9	11	2011	X	545	10	11	2011	X	1215
0	MSN	X	0	E	145	21	11	2011	X	1245	21	11	2011	X	1100
0	MSN	X	0	N	1145	1	12	2011	X	1145	2	12	2011	X	2400
0	MSN	X	0	N	2045	8	12	2011	X	1145	9	12	2011	X	1500
0	MSN	X	0	N	700	10	12	2011	X	1600	10	12	2011	X	0900
0	MSN	X	0	N	400	11	12	2011	X	1035	11	12	2011	X	0635
0	MSN	X	0	N	445	25	1	2012	X	745	25	1	2012	X	0300
0	MSN	X	0	E	645	29	2	2012	X	1345	29	2	2012	X	0700
0	MSN	X	0	E	245	15	3	2012	X	900	15	3	2012	X	0615
0	MSN	X	0	E	1920	21	3	2012	X	610	22	3	2012	X	1050
0	MSN	X	0	N	1745	23	3	2012	X	940	24	3	2012	X	1555
0	MSN	X	0	E	900	17	4	2012	X	1645	17	4	2012	X	0745
0	MSN	X	0	E	1005	23	5	2012	X	1430	23	5	2012	X	0425
0	MSN	X	0	E	2120	31	5	2012	X	940	1	6	2012	X	1220
0	MSN	X	0	SW	1245	11	6	2012	X	1720	11	6	2012	X	0435
201201	STS	TALIM	1	X	1620	17	6	2012	X	2240	18	6	2012	X	3020
201201	STS	TALIM	3	X	2240	18	6	2012	X	1020	19	6	2012	X	1140
201201	STS	TALIM	1	X	1020	19	6	2012	X	2040	19	6	2012	X	1020
0	MSN	X	0	SW	1240	22	6	2012	X	2115	22	6	2012	X	0835
0	MSN	X	0	SW	1120	25	6	2012	X	1615	25	6	2012	X	0455
201202	TS	DOKSURI	1	X	2140	28	6	2012	X	1620	29	6	2012	X	1840
201202	TS	DOKSURI	3	X	1620	29	6	2012	X	2305	29	6	2012	X	0645
201202	TS	DOKSURI	8	NE	2305	29	6	2012	X	040	30	6	2012	X	0135
201202	TS	DOKSURI	8	SE	040	30	6	2012	X	325	30	6	2012	X	0245
201202	TS	DOKSURI	3	X	325	30	6	2012	X	640	30	6	2012	X	0315
201202	TS	DOKSURI	1	X	640	30	6	2012	X	815	30	6	2012	X	0135
201203	ST	VICENTE	1	X	1540	21	7	2012	X	520	23	7	2012	X	3740
201203	ST	VICENTE	3	X	520	23	7	2012	X	1740	23	7	2012	X	1220
201203	ST	VICENTE	8	NE	1740	23	7	2012	X	2320	23	7	2012	X	0540
201203	ST	VICENTE	9	X	2320	23	7	2012	X	045	24	7	2012	X	0125
201203	ST	VICENTE	10	X	045	24	7	2012	X	335	24	7	2012	X	0250
201203	ST	VICENTE	8	SE	335	24	7	2012	X	1010	24	7	2012	X	0635
201203	ST	VICENTE	3	X	1010	24	7	2012	X	1440	24	7	2012	X	0430
201203	ST	VICENTE	1	X	1440	24	7	2012	X	2315	24	7	2012	X	0835
0	MSN	X	0	SE	2316	24	7	2012	X	520	25	7	2012	X	0604
201204	T	KAI-TAK	1	X	2010	15	8	2012	X	1340	16	8	2012	X	1730
201204	T	KAI-TAK	3	X	1340	16	8	2012	X	2215	16	8	2012	X	0835
201204	T	KAI-TAK	8	SE	2215	16	8	2012	X	620	17	8	2012	X	0805
201204	T	KAI-TAK	3	X	620	17	8	2012	X	1520	17	8	2012	X	0900
201204	T	KAI-TAK	1	X	1520	17	8	2012	X	1625	17	8	2012	X	0105
201205	ST	TEMBIN	1	X	2240	24	8	2012	X	1640	26	8	2012	X	4200
0	MSN	X	0	E	2205	23	10	2012	X	600	24	10	2012	X	0755
0	MSN	X	0	E	550	27	10	2012	X	1115	27	10	2012	X	0525
0	MSN	X	0	E	745	29	10	2012	X	345	30	10	2012	X	2000
0	MSN	X	0	E	745	15	11	2012	X	1030	16	11	2012	X	2645
0	MSN	X	0	N	330	17	11	2012	X	630	17	11	2012	X	0300
0	MSN	X	0	N	915	26	11	2012	X	2040	26	11	2012	X	1125
0	MSN	X	0	N	710	2	12	2012	X	1045	2	12	2012	X	0335
0	MSN	X	0	N	1115	5	12	2012	X	1620	5	12	2012	X	0505
0	MSN	X	0	N	1340	18	12	2012	X	520	19	12	2012	X	1540
0	MSN	X	0	E	2100	19	12	2012	X	840	21	12	2012	X	3540
0	MSN	X	0	N	245	23	12	2012	X	1600	23	12	2012	X	1315
0	MSN	X	0	E	2220	26	12	2012	X	945	27	12	2012	X	1125
0	MSN	X	0	N	1845	29	12	2012	X	745	31	12	2012	X	3700
0	MSN	X	0	E	030	3	2	2013	X	1205	3	2	2013	X	1135
0	MSN	X	0	E	310	8	2	2013	X	600	9	2	2013	X	2650
0	MSN	X	0	NE	815	2	3	2013	X	1415	2	3	2013	X	0600
0	MSN	X	0	E	1310	5	3	2013	X	1510	5	3	2013	X	0200
0	MSN	X	0	E	945	25	3	2013	X	1315	26	3	2013	X	2730
0	MSN	X	0	E	205	30	3	2013	X	2045	30	3	2013	X	1840
0	MSN	X	0	E	615	3	4	2013	X	1400	3	4	2013	X	0745
0	MSN	X	0	N	720	6	4	2013	X	1225	6	4	2013	X	0505
0	MSN	X	0	N	1930	6	4	2013	X	400	7	4	2013	X	0830
0	MSN	X	0	E	2030	26	4	2013	X	745	27	4	2013	X	1115
0	MSN	X	0	E	2115	1	5	2013	X	445	3	5	2013	X	3130
0	MSN	X	0	E	2140	8	5	2013	X	2330	8	5	2013	X	0150
0	MSN	X	0	E	405	14	6	2013	X	930	15	6	2013	X	2925
201301	TS	BEBINCA	1	X	740	21	6	2013	X	2020	21	6	2013	X	1240
201301	TS	BEBINCA	3	X	2020	21	6	2013	X	910	22	6	2013	X	1250
201301	TS	BEBINCA	1	X	910	22	6	2013	X	1115	22	6	2013	X	0205
201302	STS	RUMBIA	1	X	2110	30	6	2013	X	1315	1	7	2013	X	1605
201302	STS	RUMBIA	3	X	1315	1	7	2013	X	510	2	7	2013	X	1555
201302	STS	RUMBIA	1	X	510	2	7	2013	X	940	2	7	2013	X	0430
0	MSN	X	0	SW	1610	7	7	2013	X	1725	7	7	2013	X	0115
201303	TS	CIMARON	1	X	2320	17	7	2013	X	1540	18	7	2013	X	1620
201304	STS	JEBI	1	X	940	1	8	2013	X	1610	1	8	2013	X	0630
201304	STS	JEBI	3	X	1610	1	8	2013	X	2215	2	8	2013	X	3005
0	MSN	X	0	SE	415	3	8	2013	X	1115	3	8	2013	X	0700
201305	SuperT	UTOR	1	X	1605	12	8	2013	X	440	13	8	2013	X	1235
201305	SuperT	UTOR	3	X	440	13	8	2013	X	140	14	8	2013	X	2100
201305	SuperT	UTOR	8	SE	140	14	8	2013	X	1340	14	8	2013	X	1200
201305	SuperT	UTOR	3	X	1340	14	8	2013	X	140	15	8	2013	X	1200
201305	SuperT	UTOR	1	X	140	15	8	2013	X	1640	15	8	2013	X	1500
0	MSN	X	0	SW	445	23	8	2013	X	1415	23	8	2013	X	0930
0	MSN	X	0	E	245	17	9	2013	X	440	19	9	2013	X	4955
201306	SuperT	USAGI	1	X	1040	21	9	2013	X	2340	21	9	2013	X	1300
201306	SuperT	USAGI	3	X	2340	21	9	2013	X	1840	22	9	2013	X	1900
201306	SuperT	USAGI	8	NW	1840	22	9	2013	X	025	23	9	2013	X	0545
201306	SuperT	USAGI	8	SW	025	23	9	2013	X	920	23	9	2013	X	0855
201306	SuperT	USAGI	3	X	920	23	9	2013	X	1025	23	9	2013	X	0105
0	MSN	X	0	E	830	30	9	2013	X	2145	30	9	2013	X	1315
0	MSN	X	0	NE	145	13	10	2013	X	905	13	10	2013	X	0720
0	MSN	X	0	E	230	14	10	2013	X	1105	14	10	2013	X	0835
201307	ST	KROSA	1	X	1520	1	11	2013	X	2250	3	11	2013	X	5530
0	MSN	X	0	E	1910	9	11	2013	X	2245	12	11	2013	X	7535
0	MSN	X	0	N	230	28	11	2013	X	945	28	11	2013	X	0715
0	MSN	X	0	E	2110	15	12	2013	X	930	17	12	2013	X	3620
0	MSN	X	0	N	400	19	12	2013	X	745	19	12	2013	X	0345
0	MSN	X	0	N	500	27	12	2013	X	1130	27	12	2013	X	0630
0	MSN	X	0	N	2315	20	1	2014	X	945	21	1	2014	X	1030
0	MSN	X	0	N	015	10	2	2014	X	1040	10	2	2014	X	1025
0	MSN	X	0	N	1620	18	2	2014	X	1945	19	2	2014	X	2725
0	MSN	X	0	E	840	28	2	2014	X	1615	28	2	2014	X	0735
0	MSN	X	0	E	800	3	3	2014	X	300	4	3	2014	X	1900
0	MSN	X	0	E	225	6	3	2014	X	930	8	3	2014	X	5505
0	MSN	X	0	E	345	10	3	2014	X	1205	11	3	2014	X	3220
0	MSN	X	0	E	2235	11	3	2014	X	545	12	3	2014	X	0710
0	MSN	X	0	NE	2120	20	3	2014	X	1015	21	3	2014	X	1255
0	MSN	X	0	E	1945	30	3	2014	X	1035	31	3	2014	X	1450
0	MSN	X	0	E	1500	6	4	2014	X	1415	7	4	2014	X	2315
0	MSN	X	0	SE	2135	8	5	2014	X	2350	8	5	2014	X	0215
201401	TS	HAGIBIS	1	X	1740	14	6	2014	X	1320	15	6	2014	X	1940
201402	SuperT	RAMMASUN	1	X	2340	16	7	2014	X	1615	17	7	2014	X	1635
201402	SuperT	RAMMASUN	3	X	1615	17	7	2014	X	1940	18	7	2014	X	2725
201402	SuperT	RAMMASUN	1	X	1940	18	7	2014	X	340	19	7	2014	X	0800
201403	TD	NIL	1	X	940	7	9	2014	X	910	8	9	2014	X	2330
201404	T	KALMAEGI	1	X	2335	14	9	2014	X	1240	15	9	2014	X	1305
201404	T	KALMAEGI	3	X	1240	15	9	2014	X	2230	15	9	2014	X	0950
201404	T	KALMAEGI	8	SE	2230	15	9	2014	X	1040	16	9	2014	X	1210
201404	T	KALMAEGI	3	X	1040	16	9	2014	X	2040	16	9	2014	X	1000
201404	T	KALMAEGI	1	X	2040	16	9	2014	X	210	17	9	2014	X	0530
0	MSN	X	0	SE	211	17	9	2014	X	1815	17	9	2014	X	1604
0	MSN	X	0	E	2010	27	10	2014	X	920	29	10	2014	X	3710
0	MSN	X	0	E	2315	14	11	2014	X	745	15	11	2014	X	0830
0	MSN	X	0	N	345	1	12	2014	X	745	2	12	2014	X	2800
0	MSN	X	0	N	315	4	12	2014	X	1500	4	12	2014	X	1145
0	MSN	X	0	E	2245	6	12	2014	X	600	7	12	2014	X	0715
0	MSN	X	0	E	2315	8	12	2014	X	845	9	12	2014	X	0930
0	MSN	X	0	N	500	16	12	2014	X	1145	17	12	2014	X	3045
0	MSN	X	0	E	750	28	1	2015	X	545	29	1	2015	X	2155
0	MSN	X	0	E	630	19	2	2015	X	1345	20	2	2015	X	3115
0	MSN	X	0	E	845	27	2	2015	X	1500	27	2	2015	X	0615
0	MSN	X	0	E	445	28	2	2015	X	1345	28	2	2015	X	0900
0	MSN	X	0	E	330	5	3	2015	X	545	6	3	2015	X	2615
0	MSN	X	0	E	745	10	3	2015	X	745	11	3	2015	X	2400
0	MSN	X	0	E	315	23	3	2015	X	1345	23	3	2015	X	1030
0	MSN	X	0	E	2245	24	3	2015	X	745	26	3	2015	X	3300
0	MSN	X	0	E	1135	21	5	2015	X	545	22	5	2015	X	1810
201501	TS	KUJIRA	1	X	2140	21	6	2015	X	740	23	6	2015	X	3400
201502	T	LINFA	1	X	740	8	7	2015	X	840	9	7	2015	X	2500
201502	T	LINFA	3	X	840	9	7	2015	X	1640	9	7	2015	X	0800
201502	T	LINFA	8	NW	1640	9	7	2015	X	2210	9	7	2015	X	0530
201502	T	LINFA	3	X	2210	9	7	2015	X	550	10	7	2015	X	0740
0	MSN	X	0	SW	2310	20	7	2015	X	1815	21	7	2015	X	1905
0	MSN	X	0	E	145	14	9	2015	X	845	14	9	2015	X	0700
201503	ST	MUJIGAE	1	X	2040	2	10	2015	X	1020	3	10	2015	X	1340
201503	ST	MUJIGAE	3	X	1020	3	10	2015	X	2040	4	10	2015	X	3420
201503	ST	MUJIGAE	1	X	2040	4	10	2015	X	520	5	10	2015	X	0840
0	MSN	X	0	SE	521	5	10	2015	X	1530	5	10	2015	X	1009
0	MSN	X	0	N	2055	10	10	2015	X	1500	11	10	2015	X	1805
0	MSN	X	0	E	625	10	11	2015	X	1345	12	11	2015	X	5520
0	MSN	X	0	N	1855	25	11	2015	X	745	26	11	2015	X	1250
0	MSN	X	0	E	1020	5	12	2015	X	1335	6	12	2015	X	2715
0	MSN	X	0	E	115	9	12	2015	X	2315	9	12	2015	X	2200
0	MSN	X	0	N	140	16	12	2015	X	1145	17	12	2015	X	3405
0	MSN	X	0	N	725	25	12	2015	X	1245	25	12	2015	X	0520
0	MSN	X	0	E	1140	16	1	2016	X	140	17	1	2016	X	1400
0	MSN	X	0	E	310	20	1	2016	X	745	21	1	2016	X	2835
0	MSN	X	0	N	2130	22	1	2016	X	1030	25	1	2016	X	6100
0	MSN	X	0	E	430	31	1	2016	X	1745	31	1	2016	X	1315
0	MSN	X	0	N	015	6	2	2016	X	445	7	2	2016	X	2830
0	MSN	X	0	E	805	21	2	2016	X	900	22	2	2016	X	2455
0	MSN	X	0	E	1310	20	3	2016	X	1345	22	3	2016	X	4835
0	MSN	X	0	E	550	24	3	2016	X	1615	24	3	2016	X	1025
201601	TD	NIL	1	X	2140	26	5	2016	X	540	27	5	2016	X	0800
201601	TD	NIL	3	X	540	27	5	2016	X	1340	27	5	2016	X	0800
201601	TD	NIL	1	X	1340	27	5	2016	X	2250	27	5	2016	X	0910
0	MSN	X	0	SW	830	12	6	2016	X	1445	12	6	2016	X	0615
201602	STS	MIRINAE	1	X	840	26	7	2016	X	2320	26	7	2016	X	1440
201603	T	NIDA	1	X	2210	31	7	2016	X	1140	1	8	2016	X	1330
201603	T	NIDA	3	X	1140	1	8	2016	X	2040	1	8	2016	X	0900
201603	T	NIDA	8	NW	2040	1	8	2016	X	440	2	8	2016	X	0800
201603	T	NIDA	8	SW	440	2	8	2016	X	1240	2	8	2016	X	0800
201603	T	NIDA	3	X	1240	2	8	2016	X	1710	2	8	2016	X	0430
201604	TS	DIANMU	1	X	1130	17	8	2016	X	2215	17	8	2016	X	1045
201604	TS	DIANMU	3	X	2215	17	8	2016	X	1115	18	8	2016	X	1300
201604	TS	DIANMU	1	X	1115	18	8	2016	X	1315	18	8	2016	X	0200
201605	SuperT	MERANTI	1	X	1010	14	9	2016	X	420	15	9	2016	X	1810
201606	ST	MEGI	1	X	840	28	9	2016	X	2310	28	9	2016	X	1430
201607	TS	AERE	1	X	2040	6	10	2016	X	345	9	10	2016	X	5505
0	MSN	X	0	E	2045	12	10	2016	X	745	13	10	2016	X	1100
0	MSN	X	0	E	2245	13	10	2016	X	740	14	10	2016	X	0855
201608	SuperT	SARIKA	1	X	2120	16	10	2016	X	1340	17	10	2016	X	1620
201608	SuperT	SARIKA	3	X	1340	17	10	2016	X	2210	18	10	2016	X	3230
0	MSN	X	0	E	2211	18	10	2016	X	845	19	10	2016	X	1034
201609	SuperT	HAIMA	1	X	820	20	10	2016	X	2040	20	10	2016	X	1220
201609	SuperT	HAIMA	3	X	2040	20	10	2016	X	610	21	10	2016	X	0930
201609	SuperT	HAIMA	8	NW	610	21	10	2016	X	1415	21	10	2016	X	0805
201609	SuperT	HAIMA	8	SW	1415	21	10	2016	X	1720	21	10	2016	X	0305
201609	SuperT	HAIMA	3	X	1720	21	10	2016	X	2210	21	10	2016	X	0450
0	MSN	X	0	E	1930	29	10	2016	X	2215	29	10	2016	X	0245
0	MSN	X	0	E	2245	22	11	2016	X	915	24	11	2016	X	3430
0	MSN	X	0	N	1145	26	11	2016	X	645	27	11	2016	X	1900
0	MSN	X	0	E	210	24	12	2016	X	1145	24	12	2016	X	0935
0	MSN	X	0	N	2310	26	12	2016	X	745	28	12	2016	X	3235
0	MSN	X	0	E	200	24	1	2017	X	745	24	1	2017	X	0545
0	MSN	X	0	E	2325	24	1	2017	X	615	25	1	2017	X	0650
0	MSN	X	0	E	2200	30	1	2017	X	845	31	1	2017	X	1045
0	MSN	X	0	E	1615	6	2	2017	X	1645	7	2	2017	X	2430
0	MSN	X	0	N	1945	8	2	2017	X	1145	9	2	2017	X	1600
